alpine_url;arch;bdate;branch;description;license;maintainer;name;pkg_url;repo;version
http://xorg.freedesktop.org/;armv7;2019-07-16 13:19:22;edge;X11 Inter-Client Exchange library;X11;Natanael Copa;libice;/package/edge/main/armv7/libice;main;1.0.10-r0
http://xorg.freedesktop.org/;armv7;2019-07-16 13:19:22;edge;X11 Inter-Client Exchange library (static library);X11;Natanael Copa;libice-static;/package/edge/main/armv7/libice-static;main;1.0.10-r0
http://xorg.freedesktop.org/;armv7;2019-07-16 13:19:22;edge;X11 Inter-Client Exchange library (documentation);X11;Natanael Copa;libice-doc;/package/edge/main/armv7/libice-doc;main;1.0.10-r0
http://xorg.freedesktop.org/;armv7;2019-07-16 13:19:22;edge;X11 Inter-Client Exchange library (development files);X11;Natanael Copa;libice-dev;/package/edge/main/armv7/libice-dev;main;1.0.10-r0
https://kde.org/applications/system/kdiskfree/;armv7;2019-07-16 10:36:53;edge;View disk usage;GPL-2.0-or-later;Bart Ribbers;kdf;/package/edge/testing/armv7/kdf;testing;19.04.3-r0
https://kde.org/applications/system/kdiskfree/;armv7;2019-07-16 10:36:52;edge;View disk usage (documentation);GPL-2.0-or-later;Bart Ribbers;kdf-doc;/package/edge/testing/armv7/kdf-doc;testing;19.04.3-r0
https://kde.org/applications/system/kdiskfree/;armv7;2019-07-16 10:36:52;edge;Languages for package kdf;GPL-2.0-or-later;Bart Ribbers;kdf-lang;/package/edge/testing/armv7/kdf-lang;testing;19.04.3-r0
https://kde.org/applications/utilities/;armv7;2019-07-16 10:35:06;edge;Languages for package kdebugsettings;GPL-2.0-or-later;Bart Ribbers;kdebugsettings-lang;/package/edge/testing/armv7/kdebugsettings-lang;testing;19.04.3-r0
http://www.videolan.org/developers/libdvdcss.html;armv7;2018-12-26 15:47:50;edge;Library for accessing DVDs like a block device without having to bother about the decryption;GPL;Leonardo Arena;libdvdcss;/package/edge/main/armv7/libdvdcss;main;1.4.2-r0
http://www.videolan.org/developers/libdvdcss.html;armv7;2018-12-26 15:47:50;edge;Library for accessing DVDs like a block device without having to bother about the decryption (documentation);GPL;Leonardo Arena;libdvdcss-doc;/package/edge/main/armv7/libdvdcss-doc;main;1.4.2-r0
http://www.videolan.org/developers/libdvdcss.html;armv7;2018-12-26 15:47:50;edge;Library for accessing DVDs like a block device without having to bother about the decryption (development files);GPL;Leonardo Arena;libdvdcss-dev;/package/edge/main/armv7/libdvdcss-dev;main;1.4.2-r0
http://live.gnome.org/JsonGlib;armv7;2018-12-26 15:15:44;edge;JSON library built on GLib (documentation);GPL;Natanael Copa;json-glib-doc;/package/edge/main/armv7/json-glib-doc;main;1.4.4-r0
http://live.gnome.org/JsonGlib;armv7;2018-12-26 15:15:44;edge;Tests for the json-glib package;GPL;Natanael Copa;json-glib-tests;/package/edge/main/armv7/json-glib-tests;main;1.4.4-r0
http://live.gnome.org/JsonGlib;armv7;2018-12-26 15:15:44;edge;JSON library built on GLib;GPL;Natanael Copa;json-glib;/package/edge/main/armv7/json-glib;main;1.4.4-r0
http://live.gnome.org/JsonGlib;armv7;2018-12-26 15:15:44;edge;Languages for package json-glib;GPL;Natanael Copa;json-glib-lang;/package/edge/main/armv7/json-glib-lang;main;1.4.4-r0
http://live.gnome.org/JsonGlib;armv7;2018-12-26 15:15:43;edge;JSON library built on GLib (development files);GPL;Natanael Copa;json-glib-dev;/package/edge/main/armv7/json-glib-dev;main;1.4.4-r0
http://keplerproject.github.io/copas/;armv7;2018-12-26 11:05:56;edge;Coroutine Oriented Portable Asynchronous Services for Lua;MIT;Jakub Jirutka;lua-copas;/package/edge/community/armv7/lua-copas;community;2.0.2-r2
http://keplerproject.github.io/copas/;armv7;2018-12-26 11:05:55;edge;Coroutine Oriented Portable Asynchronous Services for Lua 5.3;MIT;Jakub Jirutka;lua5.3-copas;/package/edge/community/armv7/lua5.3-copas;community;2.0.2-r2
http://keplerproject.github.io/copas/;armv7;2018-12-26 11:05:55;edge;Coroutine Oriented Portable Asynchronous Services for Lua 5.1;MIT;Jakub Jirutka;lua5.1-copas;/package/edge/community/armv7/lua5.1-copas;community;2.0.2-r2
http://keplerproject.github.io/copas/;armv7;2018-12-26 11:05:55;edge;Coroutine Oriented Portable Asynchronous Services for Lua 5.2;MIT;Jakub Jirutka;lua5.2-copas;/package/edge/community/armv7/lua5.2-copas;community;2.0.2-r2
https://mirrors.edge.kernel.org/pub/software/network/ethtool/;armv7;2018-12-26 10:35:22;edge;Utility for controlling network drivers and hardware;GPL-2.0;Natanael Copa;ethtool;/package/edge/main/armv7/ethtool;main;4.19-r0
https://mirrors.edge.kernel.org/pub/software/network/ethtool/;armv7;2018-12-26 10:35:22;edge;Utility for controlling network drivers and hardware (documentation);GPL-2.0;Natanael Copa;ethtool-doc;/package/edge/main/armv7/ethtool-doc;main;4.19-r0
https://www.gnu.org/software/dejagnu/;armv7;2018-12-26 10:34:39;edge;A framework for testing other programs (documentation);GPL-3.0-or-later;A. Wilcox;dejagnu-doc;/package/edge/main/armv7/dejagnu-doc;main;1.6.2-r0
https://www.gnu.org/software/dejagnu/;armv7;2018-12-26 10:34:39;edge;A framework for testing other programs (development files);GPL-3.0-or-later;A. Wilcox;dejagnu-dev;/package/edge/main/armv7/dejagnu-dev;main;1.6.2-r0
https://www.gnu.org/software/dejagnu/;armv7;2018-12-26 10:34:39;edge;A framework for testing other programs;GPL-3.0-or-later;A. Wilcox;dejagnu;/package/edge/main/armv7/dejagnu;main;1.6.2-r0
https://www.soft-switch.org/installing-spandsp.html;armv7;2018-12-26 08:57:07;edge;SpanDSP is a library of DSP functions for telephony;LGPL-2.1-only;Natanael Copa;spandsp;/package/edge/main/armv7/spandsp;main;0.0.6-r1
https://www.soft-switch.org/installing-spandsp.html;armv7;2018-12-26 08:57:07;edge;SpanDSP is a library of DSP functions for telephony (development files);LGPL-2.1-only;Natanael Copa;spandsp-dev;/package/edge/main/armv7/spandsp-dev;main;0.0.6-r1
https://sourceforge.net/projects/igmpproxy/;armv7;2018-12-25 15:50:11;edge;A simple dynamic Multicast Routing Daemon using only IGMP signalling;GPL-2.0-or-later;Natanael Copa;igmpproxy;/package/edge/main/armv7/igmpproxy;main;0.2.1-r0
https://sourceforge.net/projects/igmpproxy/;armv7;2018-12-25 15:50:11;edge;A simple dynamic Multicast Routing Daemon using only IGMP signalling (documentation);GPL-2.0-or-later;Natanael Copa;igmpproxy-doc;/package/edge/main/armv7/igmpproxy-doc;main;0.2.1-r0
https://sourceforge.net/projects/hdparm;armv7;2018-12-25 14:26:12;edge;Utility for manipulating IDE device parameters (documentation);BSD GPL-2.0;Natanael Copa;hdparm-doc;/package/edge/main/armv7/hdparm-doc;main;9.58-r0
https://sourceforge.net/projects/hdparm;armv7;2018-12-25 14:26:12;edge;Utility for manipulating IDE device parameters;BSD GPL-2.0;Natanael Copa;hdparm;/package/edge/main/armv7/hdparm;main;9.58-r0
https://github.com/vcrhonek/hwdata;armv7;2018-12-25 14:20:09;edge;Hardware identification and configuration data - usb.ids;GPL-2.0-or-later;Natanael Copa;hwdata-usb;/package/edge/main/armv7/hwdata-usb;main;0.318-r0
https://github.com/vcrhonek/hwdata;armv7;2018-12-25 14:20:09;edge;Hardware identification and configuration data - pnp.ids;GPL-2.0-or-later;Natanael Copa;hwdata-pnp;/package/edge/main/armv7/hwdata-pnp;main;0.318-r0
https://github.com/vcrhonek/hwdata;armv7;2018-12-25 14:20:09;edge;Hardware identification and configuration data - pci.ids;GPL-2.0-or-later;Natanael Copa;hwdata-pci;/package/edge/main/armv7/hwdata-pci;main;0.318-r0
https://github.com/vcrhonek/hwdata;armv7;2018-12-25 14:20:09;edge;Hardware identification and configuration data;GPL-2.0-or-later;Natanael Copa;hwdata;/package/edge/main/armv7/hwdata;main;0.318-r0
https://github.com/vcrhonek/hwdata;armv7;2018-12-25 14:20:09;edge;Hardware identification and configuration data - oui.txt;GPL-2.0-or-later;Natanael Copa;hwdata-oui;/package/edge/main/armv7/hwdata-oui;main;0.318-r0
https://github.com/lvc/abi-compliance-checker;armv7;2018-12-25 14:17:53;edge;A tool for checking backward compatibility of a C/C++ library;LGPL-2.0-or-later;Fabian Affolter;abi-compliance-checker;/package/edge/main/armv7/abi-compliance-checker;main;2.3-r0
http://www.drbd.org;armv7;2018-12-25 14:11:11;edge;Network-based RAID 1;GPL-2.0-or-later;Natanael Copa;drbd-utils;/package/edge/main/armv7/drbd-utils;main;9.7.1-r0
http://www.drbd.org;armv7;2018-12-25 14:11:10;edge;Bash completions for drbd-utils;GPL-2.0-or-later;Natanael Copa;drbd-utils-bash-completion;/package/edge/main/armv7/drbd-utils-bash-completion;main;9.7.1-r0
http://www.drbd.org;armv7;2018-12-25 14:11:10;edge;Network-based RAID 1 (documentation);GPL-2.0-or-later;Natanael Copa;drbd-utils-doc;/package/edge/main/armv7/drbd-utils-doc;main;9.7.1-r0
http://www.drbd.org;armv7;2018-12-25 14:11:10;edge;Network-based RAID 1;GPL-2.0-or-later;Natanael Copa;drbd-utils-pacemaker;/package/edge/main/armv7/drbd-utils-pacemaker;main;9.7.1-r0
http://www.hylafax.org/;armv7;2018-12-25 14:07:24;edge;Languages for package hylafax;MIT;Cameron Banta;hylafax-lang;/package/edge/main/armv7/hylafax-lang;main;6.0.7-r0
http://www.hylafax.org/;armv7;2018-12-25 14:07:24;edge;Sends and receives faxes;MIT;Cameron Banta;hylafax;/package/edge/main/armv7/hylafax;main;6.0.7-r0
http://www.hylafax.org/;armv7;2018-12-25 14:07:23;edge;Sends and receives faxes (documentation);MIT;Cameron Banta;hylafax-doc;/package/edge/main/armv7/hylafax-doc;main;6.0.7-r0
http://goodies.xfce.org/projects/applications/xfce4-taskmanager;armv7;2018-12-24 15:54:15;edge;A simple taskmanager for the Xfce Desktop Environment;GPL-2.0;Natanael Copa;xfce4-taskmanager;/package/edge/community/armv7/xfce4-taskmanager;community;1.2.2-r0
http://goodies.xfce.org/projects/applications/xfce4-taskmanager;armv7;2018-12-24 15:54:15;edge;Languages for package xfce4-taskmanager;GPL-2.0;Natanael Copa;xfce4-taskmanager-lang;/package/edge/community/armv7/xfce4-taskmanager-lang;community;1.2.2-r0
https://oss.oetiker.ch/smokeping/;armv7;2018-12-24 14:14:03;edge;Smokeping network latency monitoring;GPL;Natanael Copa;smokeping;/package/edge/main/armv7/smokeping;main;2.7.3-r3
https://oss.oetiker.ch/smokeping/;armv7;2018-12-24 14:14:02;edge;Smokeping network latency monitoring (documentation);GPL;Natanael Copa;smokeping-doc;/package/edge/main/armv7/smokeping-doc;main;2.7.3-r3
http://search.cpan.org/dist/Data-HexDump/;armv7;2018-12-24 14:09:41;edge;Hexadecial Dumper;GPL PerlArtistic;Francesco Colista;perl-data-hexdump;/package/edge/main/armv7/perl-data-hexdump;main;0.02-r1
http://search.cpan.org/dist/Data-HexDump/;armv7;2018-12-24 14:09:41;edge;Hexadecial Dumper (documentation);GPL PerlArtistic;Francesco Colista;perl-data-hexdump-doc;/package/edge/main/armv7/perl-data-hexdump-doc;main;0.02-r1
https://github.com/gnosek/fcgiwrap;armv7;2018-12-24 12:02:18;edge;Simple server for running CGI applications over FastCGI (OpenRC init scripts);MIT;Natanael Copa;fcgiwrap-openrc;/package/edge/main/armv7/fcgiwrap-openrc;main;1.1.0-r3
https://github.com/gnosek/fcgiwrap;armv7;2018-12-24 12:02:18;edge;Simple server for running CGI applications over FastCGI (documentation);MIT;Natanael Copa;fcgiwrap-doc;/package/edge/main/armv7/fcgiwrap-doc;main;1.1.0-r3
https://github.com/gnosek/fcgiwrap;armv7;2018-12-24 12:02:18;edge;Simple server for running CGI applications over FastCGI;MIT;Natanael Copa;fcgiwrap;/package/edge/main/armv7/fcgiwrap;main;1.1.0-r3
http://www.freedesktop.org/wiki/Software/libspectre;armv7;2018-12-19 14:30:18;edge;A small library for rendering Postscript documents;GPL-2.0;Jean-Louis Fuchs;libspectre-doc;/package/edge/community/armv7/libspectre-doc;community;0.2.8-r1
http://www.freedesktop.org/wiki/Software/libspectre;armv7;2018-12-19 14:30:18;edge;A small library for rendering Postscript documents;GPL-2.0;Jean-Louis Fuchs;libspectre;/package/edge/community/armv7/libspectre;community;0.2.8-r1
http://www.freedesktop.org/wiki/Software/libspectre;armv7;2018-12-19 14:30:18;edge;A small library for rendering Postscript documents (development files);GPL-2.0;Jean-Louis Fuchs;libspectre-dev;/package/edge/community/armv7/libspectre-dev;community;0.2.8-r1
http://dumpsterventures.com/jason/httpry/;armv7;2018-12-19 12:36:21;edge;A packet sniffer designed for HTTP traffic (documentation);GPL-2.0;Fabian Affolter;httpry-doc;/package/edge/community/armv7/httpry-doc;community;0.1.8-r1
http://dumpsterventures.com/jason/httpry/;armv7;2018-12-19 12:36:21;edge;A packet sniffer designed for HTTP traffic;GPL-2.0;Fabian Affolter;httpry;/package/edge/community/armv7/httpry;community;0.1.8-r1
https://www.claws-mail.org;armv7;2019-07-27 03:42:19;edge;A GTK+ based e-mail client. (documentation);GPL-3.0-or-later;Natanael Copa;claws-mail-doc;/package/edge/community/armv7/claws-mail-doc;community;3.17.4-r0
https://www.claws-mail.org;armv7;2019-07-27 03:42:19;edge;Bogofilter plugin for Claws Mail;GPL-3.0-or-later;Natanael Copa;claws-mail-plugins-bogofilter;/package/edge/community/armv7/claws-mail-plugins-bogofilter;community;3.17.4-r0
https://www.claws-mail.org;armv7;2019-07-27 03:42:19;edge;Never forget a typed address in Claws Mail;GPL-3.0-or-later;Natanael Copa;claws-mail-plugins-address-keeper;/package/edge/community/armv7/claws-mail-plugins-address-keeper;community;3.17.4-r0
https://www.claws-mail.org;armv7;2019-07-27 03:42:18;edge;A GTK+ based e-mail client. (debug symbols);GPL-3.0-or-later;Natanael Copa;claws-mail-dbg;/package/edge/community/armv7/claws-mail-dbg;community;3.17.4-r0
https://www.ntpsec.org/;armv7;2019-07-27 00:50:52;edge;NTP reference implementation, refactored for security (documentation);BSD-2-Clause;tcely;ntpsec-doc;/package/edge/community/armv7/ntpsec-doc;community;1.1.6-r0
https://www.ntpsec.org/;armv7;2019-07-27 00:50:52;edge;NTP reference implementation, refactored for security;BSD-2-Clause;tcely;ntpsec;/package/edge/community/armv7/ntpsec;community;1.1.6-r0
https://www.knot-resolver.cz/;armv7;2019-07-27 00:45:44;edge;Minimalistic caching DNS resolver implementation;GPL-3.0;tcely;knot-resolver;/package/edge/community/armv7/knot-resolver;community;4.1.0-r0
https://www.knot-resolver.cz/;armv7;2019-07-27 00:45:43;edge;Minimalistic caching DNS resolver implementation (development files);GPL-3.0;tcely;knot-resolver-dev;/package/edge/community/armv7/knot-resolver-dev;community;4.1.0-r0
https://www.knot-resolver.cz/;armv7;2019-07-27 00:45:43;edge;Minimalistic caching DNS resolver implementation (OpenRC init scripts);GPL-3.0;tcely;knot-resolver-openrc;/package/edge/community/armv7/knot-resolver-openrc;community;4.1.0-r0
https://www.knot-resolver.cz/;armv7;2019-07-27 00:45:43;edge;Knot Resolver - HTTP/2 services;GPL-3.0;tcely;knot-resolver-mod-http;/package/edge/community/armv7/knot-resolver-mod-http;community;4.1.0-r0
https://www.knot-resolver.cz/;armv7;2019-07-27 00:45:43;edge;Knot Resolver - dnstap logging;GPL-3.0;tcely;knot-resolver-mod-dnstap;/package/edge/community/armv7/knot-resolver-mod-dnstap;community;4.1.0-r0
https://www.knot-resolver.cz/;armv7;2019-07-27 00:45:43;edge;Minimalistic caching DNS resolver implementation (documentation);GPL-3.0;tcely;knot-resolver-doc;/package/edge/community/armv7/knot-resolver-doc;community;4.1.0-r0
https://gnupg.readthedocs.io/en/latest/;armv7;2019-07-26 23:34:25;edge;A Python3 wrapper for the Gnu Privacy Guard (GPG or GnuPG);BSD-3-Clause;Rasmus Thomsen;py3-gnupg;/package/edge/testing/armv7/py3-gnupg;testing;0.4.4-r0
https://cython.org;armv7;2019-07-26 22:39:48;edge;Cython is an optimising static compiler for both the Python & the extended Cython programming languages. (for python3);Apache-2.0;Stuart Cardall;cython3;/package/edge/community/armv7/cython3;community;0.29.13-r0
https://cython.org;armv7;2019-07-26 22:39:48;edge;Cython is an optimising static compiler for both the Python & the extended Cython programming languages.;Apache-2.0;Stuart Cardall;cython;/package/edge/community/armv7/cython;community;0.29.13-r0
https://cython.org;armv7;2019-07-26 22:39:48;edge;Cython is an optimising static compiler for both the Python & the extended Cython programming languages. (documentation);Apache-2.0;Stuart Cardall;cython-doc;/package/edge/community/armv7/cython-doc;community;0.29.13-r0
https://cython.org;armv7;2019-07-26 22:39:43;edge;Cython is an optimising static compiler for both the Python & the extended Cython programming languages. (for python2);Apache-2.0;Stuart Cardall;cython2;/package/edge/community/armv7/cython2;community;0.29.13-r0
https://code.google.com/p/prettytable;armv7;2019-07-26 22:27:33;edge;Python library for easily displaying tabular data;BSD-3-Clause;Roberto Oliveira;py3-prettytable;/package/edge/community/armv7/py3-prettytable;community;0.7.2-r3
https://gitlab.gnome.org/World/PasswordSafe;armv7;2019-07-26 22:17:49;edge;Languages for package gnome-passwordsafe;GPL-3.0-only;Rasmus Thomsen;gnome-passwordsafe-lang;/package/edge/testing/armv7/gnome-passwordsafe-lang;testing;3.32.0-r0
https://gitlab.gnome.org/World/PasswordSafe;armv7;2019-07-26 22:17:49;edge;A password manager for GNOME;GPL-3.0-only;Rasmus Thomsen;gnome-passwordsafe;/package/edge/testing/armv7/gnome-passwordsafe;testing;3.32.0-r0
https://gitlab.gnome.org/World/Authenticator;armv7;2019-07-26 22:16:26;edge;Languages for package gnome-authenticator;GPL-3.0-only;Rasmus Thomsen;gnome-authenticator-lang;/package/edge/testing/armv7/gnome-authenticator-lang;testing;3.32.2-r0
https://gitlab.gnome.org/World/Authenticator;armv7;2019-07-26 22:16:26;edge;A Two-Factor Authentication application;GPL-3.0-only;Rasmus Thomsen;gnome-authenticator;/package/edge/testing/armv7/gnome-authenticator;testing;3.32.2-r0
https://ollycope.com/software/yoyo/latest/;armv7;2019-07-26 22:15:07;edge;Database migrations with SQL;Apache-2.0;Rasmus Thomsen;py3-yoyo-migrations;/package/edge/testing/armv7/py3-yoyo-migrations;testing;6.1.0-r0
http://github.com/cadithealth/iniherit;armv7;2019-07-26 22:13:55;edge;A ConfigParser subclass with file-specified inheritance;MIT;Rasmus Thomsen;py3-iniherit;/package/edge/testing/armv7/py3-iniherit;testing;0.3.9-r0
https://github.com/NaturalHistoryMuseum/pyzbar/;armv7;2019-07-26 22:12:11;edge;Read one-dimensional barcodes and QR codes from Python 3;MIT;Rasmus Thomsen;py3-pyzbar;/package/edge/testing/armv7/py3-pyzbar;testing;0.1.8-r0
https://github.com/bilelmoussaoui/pyfavicon;armv7;2019-07-26 22:12:02;edge;Async favicon fetcher for Python3;MIT;Rasmus Thomsen;py3-favicon;/package/edge/testing/armv7/py3-favicon;testing;0.1.1-r0
Python One Time Password Library;armv7;2019-07-26 22:08:43;edge;Python One Time Password Library;MIT;Rasmus Thomsen;py3-otp;/package/edge/testing/armv7/py3-otp;testing;2.2.7-r0
https://github.com/libpwquality/libpwquality;armv7;2019-07-26 22:08:35;edge;Languages for package libpwquality;BSD-3-Clause;Rasmus Thomsen;libpwquality-lang;/package/edge/testing/armv7/libpwquality-lang;testing;1.4.0-r1
https://github.com/libpwquality/libpwquality;armv7;2019-07-26 22:08:35;edge;Password quality checking library;BSD-3-Clause;Rasmus Thomsen;libpwquality;/package/edge/testing/armv7/libpwquality;testing;1.4.0-r1
https://github.com/libpwquality/libpwquality;armv7;2019-07-26 22:08:35;edge;Password quality checking library - Python3 bindings;BSD-3-Clause;Rasmus Thomsen;py3-libpwquality;/package/edge/testing/armv7/py3-libpwquality;testing;1.4.0-r1
https://github.com/libpwquality/libpwquality;armv7;2019-07-26 22:08:34;edge;Password quality checking library (documentation);BSD-3-Clause;Rasmus Thomsen;libpwquality-doc;/package/edge/testing/armv7/libpwquality-doc;testing;1.4.0-r1
https://github.com/libpwquality/libpwquality;armv7;2019-07-26 22:08:34;edge;Password quality checking library (development files);BSD-3-Clause;Rasmus Thomsen;libpwquality-dev;/package/edge/testing/armv7/libpwquality-dev;testing;1.4.0-r1
